0.98271949,0.180504862,0.468251089,0.172887822,0.047141066,0.773570078,0.521855365,0.269459902,0.382783875,0.05195432,0.633891129,0.588767099,0.062732329,0.172025014,0.047290928,0.93816431,0.574027662,0.252246951,0.116604341,0.93070614,0.564841007,0.269353778,0.43741597,0.132469184,0.661772035,0.409051377,0.729391595,0.962745526,0.280638962,0.981289236,0.810579548,0.807074742,0.953342465,0.083364037,0.482577559,0.440712374,0.469753906,0.652900049,0.343016499,0.743521611,0.827820774,0.283789271,0.610321283,0.660902402,0.429834553,0.246555527,0.454322492,0.778034507,0.159571492,0.244017608,0.628439416,0.514035013,0.85220075,0.025296563,0.497486172,0.438627079,0.661046758,0.941931323,0.232908738,0.328427969,0.309735366,0.220323351,0.091066235,0.324294641,0.675011899,0.723486697,0.738660307,0.073766873,0.094992369,0.569909189,0.642011092,0.124958906,0.570058038,0.527716016,0.845358445,0.257469817,0.042496921,0.975034298,0.379089552,0.598015165,0.135676086,0.642679985,0.23924652,0.495082434,0.081861311,0.450497528,0.884466529,0.726811456,0.463781552,0.872327572,0.388819232,0.492966843,0.64422976,0.287075275,0.446575902,0.211652638,0.140924,0.523014546,0.962735863,0.502031574,0.661568648,0.997272932,0.521078856,0.092934076,0.441391078,0.029077833,0.498146692,0.551656879,0.073767502,0.329736599,0.298923535,0.169702377,0.65728464,0.195527924,0.297564746,0.646286516,0.257509664,0.567360486,0.416796542,0.039959772,0.986346733,0.721171867,0.427282734,0.534262516,0.664410591,0.45547518,0.66618104,0.930728624,0.389611052,0.930044038,0.847387677,0.112836888,0.007533859,0.42134867,0.43167832,0.464647974,0.138311687,0.705462625,0.729764136,0.431665714,0.964270617,0.807757233,0.150859721,0.967570925,0.594236182,0.226305106,0.141782514,0.100321473,0.129953896,0.642103055,0.30814459,0.282290166,0.237582075,0.961842107,0.735613026,0.408208309,0.448584434,0.092556486,0.112170895,0.298853998,0.04536008,0.52266803,0.752665512,0.218295964,0.810018548,0.301484682,0.534662463,0.1388431,0.46487755,0.021666178,0.385966308,0.851365575,0.626443792,0.184297004,0.629658586,0.709727221,0.303282026,0.764852887,0.007405067,0.252820348,0.530804661,0.977201683,0.449529071,0.049595829,0.148090377,0.80859306,0.146932238,0.072642258,0.799917953,0.359986062,0.646830199,0.705522383,0.530382156,0.924399929,0.971678826,0.907610518,0.064501484,0.583198365,0.014670484,0.497840525
0.206779889,0.259104897,0.198398082,0.196221928,0.259590875,0.130193462,0.735265156,0.229027116,0.868035231,0.322417616,0.683957601,0.861376103,0.006296261,0.494174963,0.699079904,0.089501678,0.098489569,0.109116872,0.203680672,0.434153807,0.402326669,0.594493048,0.507542867,0.303810506,0.849276679,0.090957514,0.545629127,0.653064695,0.032856786,0.576945501,0.035877289,0.148624466,0.776477014,0.260141491,0.514985847,0.396856766,0.212922203,0.943847413,0.105120356,0.306431821,0.295965957,0.145355602,0.779691221,0.159898248,0.640366157,0.629105358,0.446081882,0.55144831,0.385601612,0.58542978,0.33452909,0.527774124,0.354785201,0.216160242,0.212310618,0.439340393,0.662744113,0.48035534,0.080787916,0.328401312,0.457802506,0.866853222,0.058082486,0.69610109,0.358012527,0.63878005,0.829228716,0.828834139,0.681563381,0.825535727,0.390208689,0.834424626,0.032943199,0.477577171,0.66544263,0.387247423,0.047936364,0.74855797,0.063395316,0.941736191,0.876896161,0.479927402,0.283405855,0.571128034,0.516828486,0.066705363,0.87838864,0.006643035,0.613208193,0.856519051,0.74563139,0.471823854,0.781108716,0.220437566,0.522848958,0.541959312,0.750745125,0.839032841,0.383846188,0.653336608,0.358879633,0.091623231,0.310696036,0.653234048,0.099134569,0.321942325,0.022605431,0.535346685,0.289819767,0.815782107,0.101412416,0.652008993,0.957910535,0.514772735,0.308250045,0.698646581,0.283028759,0.895945593,0.818490087,0.284010497,0.035801351,0.822541306,0.569585807,0.976136466,0.333230612,0.853313674,0.434036895,0.416635676,0.589262515,0.788056029,0.7564586,0.702081679,0.088995847,0.658265364,0.819574793,0.1322227,0.533825397,0.900811699,0.86463128,0.782322673,0.708028953,0.371048241,0.683835531,0.358635336,0.230844754,0.591292774,0.674197943,0.058788682,0.875092587,0.128424422,0.328205496,0.147941222,0.800076146,0.763831499,0.10160367,0.932129667,0.6480123,0.642521853,0.224112333,0.797755489,0.586851376,0.078762717,0.789899148,0.722531377,0.164122904,0.02206257,0.691832764,0.609564597,0.834813041,0.479109005,0.36118549,0.207208773,0.817179745,0.627387661,0.132538602,0.352522481,0.790981314,0.171892193,0.212166332,0.993850429,0.842312335,0.45721342,0.493964539,0.593093726,0.336557949,0.496375993,0.148828063,0.640955523,0.470067981,0.154304685,0.675334523,0.471771561,0.335395616,0.840727708,0.515743513,0.56458842,0.630112354,0.341445622,0.477939092,0.489890246
0.140052814,0.924161672,0.478594268,0.436537549,0.538156684,0.604885746,0.218272531,0.059621649,0.0743429,0.646721634,0.626716794,0.197245761,0.823324407,0.871579791,0.329969009,0.480327485,0.633390947,0.463471891,0.458197164,0.103288081,0.119613322,0.293812511,0.95369445,0.49320986,0.394589504,0.972658325,0.872329508,0.738015662,0.261159119,0.54135061,0.674724199,0.310853373,0.407778105,0.722511855,0.718093931,0.276727958,0.942190747,0.945456311,0.388669944,0.828487653,0.578944246,0.293688,0.596730289,0.157302336,0.840881085,0.095918502,0.50907887,0.199852787,0.955141371,0.391995935,0.198195169,0.163566407,0.215161491,0.621651471,0.759639743,0.538716848,0.138514617,0.404671431,0.269223185,0.556061222,0.595765428,0.084431145,0.488561289,0.568770409,0.679853406,0.80360905,0.421951681,0.856556054,0.526085775,0.982643209,0.726131437,0.382136958,0.502676293,0.906045757,0.574561711,0.469742351,0.126448321,0.861253249,0.57151949,0.319517685,0.412130723,0.726883569,0.657655411,0.296642378,0.8667756,0.475996969,0.643800792,0.009140438,0.35358544,0.826813404,0.670778279,0.323736758,0.458283742,0.534857411,0.097011975,0.825505804,0.856511004,0.44550683,0.775802723,0.758614278,0.804229781,0.17944465,0.799566431,0.053434235,0.045756532,0.232256446,0.489917832,0.015726439,0.17208934,0.864006047,0.618034067,0.216618124,0.209977286,0.949599517,0.176828617,0.819651896,0.349861933,0.378248994,0.254525765,0.304436875,0.330535046,0.660519145,0.387872399,0.738586332,0.208743192,0.02084329,0.932468725,0.665328161,0.324670366,0.568962042,0.655062334,0.632857348,0.075953256,0.158731662,0.021068109,0.517720815,0.931228144,0.288190765,0.816457962,0.953285132,0.459525996,0.44775721,0.56154327,0.144039435,0.151874255,0.899825935,0.8016543,0.785585426,0.089204967,0.375246832,0.280309628,0.938589794,0.627982846,0.014533855,0.738850874,0.508086571,0.705085937,0.056562178,0.798870387,0.662587574,0.684680077,0.330723306,0.859994298,0.448778554,0.846510188,0.081630133,0.897107254,0.045212838,0.327825279,0.786326636,0.00602306,0.328479648,0.338804148,0.828877553,0.171534524,0.440381641,0.08620208,0.603948242,0.300223829,0.879692253,0.852369852,0.146642266,0.050605022,0.827078513,0.244983943,0.454487164,0.626237557,0.539951829,0.421934398,0.923530914,0.013923645,0.103227731,0.414160839,0.542502221,0.337258414,0.152695905,0.646010895,0.162840406,0.618325537,0.554096769
0.831135998,0.882273766,0.507385905,0.18570766,0.406848654,0.766236235,0.199439178,0.231214304,0.633678693,0.787436245,0.781169762,0.255952673,0.938434713,0.91014917,0.521636225,0.600027939,0.771324234,0.228946465,0.846540856,0.733124463,0.132417655,0.300683206,0.053707611,0.626856913,0.951245395,0.56378027,0.589603227,0.927695761,0.763002652,0.020676701,0.33489511,0.638842276,0.992081545,0.545172592,0.603283547,0.254618011,0.042249774,0.393426678,0.419332964,0.279752388,0.260983123,0.551301386,0.652731274,0.415549421,0.27254991,0.718420585,0.855843983,0.23226003,0.260111866,0.416609027,0.693132952,0.604394433,0.230720306,0.134052517,0.557133299,0.411175947,0.844504316,0.759472228,0.721936753,0.289487321,0.821984577,0.733551877,0.615595923,0.089713064,0.920487557,0.587730518,0.60519194,0.843118241,0.918712237,0.600250921,0.562505628,0.678543074,0.858957488,0.281138843,0.315552302,0.831374799,0.881064916,0.334843257,0.160332614,0.615312848,0.469332714,0.992751874,0.164036625,0.559594528,0.587380223,0.475948633,0.068234373,0.043114347,0.05427405,0.852988901,0.815217267,0.781266509,0.290128273,0.679875761,0.979472892,0.165314867,0.200210503,0.505759283,0.688440704,0.855085948,0.852936981,0.440290011,0.424776965,0.24793821,0.045332125,0.714746131,0.746124575,0.178649062,0.451827111,0.575006112,0.246634664,0.265186357,0.719952875,0.987349401,0.352993664,0.03744934,0.480445937,0.242346382,0.790904564,0.987674597,0.019366022,0.737689241,0.904804387,0.513278071,0.778864666,0.460920702,0.524625599,0.426752111,0.682129024,0.045366993,0.551582825,0.096563661,0.98809108,0.979541865,0.248267563,0.852813874,0.666898744,0.736845528,0.880765821,0.245081084,0.749131692,0.29594283,0.150175465,0.425315292,0.008683717,0.697268027,0.277569548,0.830019211,0.170145289,0.222841323,0.839690515,0.74044931,0.495030914,0.723484729,0.352496917,0.540262638,0.822541336,0.287792654,0.598962487,0.972952571,0.053322513,0.079873852,0.366369562,0.863465009,0.721927074,0.038151778,0.02219966,0.552074965,0.642394232,0.334858198,0.801968705,0.813312569,0.382083026,0.799763302,0.553650778,0.801395312,0.741859268,0.251791745,0.850710955,0.047457064,0.353557051,0.479269199,0.628079789,0.500049179,0.260243383,0.726200101,0.198292065,0.427428857,0.737908253,0.846211112,0.154504077,0.601255641,0.515027434,0.472271522,0.80783083,0.020868171,0.2620779,0.418600059,0.535719426,0.794506441
0.700455136,0.467607395,0.651415485,0.108148742,0.956155902,0.571201554,0.302117984,0.036159373,0.935017365,0.793270528,0.775556429,0.768433156,0.944002557,0.381129007,0.661050024,0.971937591,0.15228765,0.385308132,0.228451523,0.261011359,0.198113757,0.470320754,0.573988197,0.398340531,0.578403963,0.690567425,0.262198814,0.932850096,0.46897879,0.947335033,0.427371047,0.177518919,0.202757384,0.781302922,0.896140797,0.54729383,0.952491382,0.011811667,0.846209223,0.403748475,0.112759437,0.668937698,0.009894662,0.791586358,0.463447805,0.326418948,0.986168885,0.025466258,0.94128986,0.821017398,0.844874891,0.77436082,0.760645649,0.841184303,0.650404467,0.302474418,0.283980374,0.928341386,0.889775353,0.201860379,0.56529535,0.509846645,0.684891693,0.461190654,0.866828562,0.705243076,0.626790875,0.228291725,0.294350937,0.563434051,0.734195486,0.15856064,0.666894216,0.232371833,0.292371316,0.324996894,0.529483144,0.285993239,0.76875651,0.924417001,0.361614766,0.832391145,0.22257234,0.932423913,0.437295928,0.311887492,0.611042121,0.896286381,0.302045695,0.767026955,0.544181437,0.358196325,0.326101725,0.594384971,0.365816886,0.178590812,0.258728818,0.303616665,0.182517605,0.654306862,0.576620381,0.916284814,0.317696471,0.400025241,0.787491304,0.14894073,0.559425398,0.133477795,0.087823257,0.964187823,0.718603727,0.676728927,0.32144803,0.296737805,0.589214123,0.515492798,0.326059589,0.06445442,0.909761549,0.409758717,0.984187996,0.316768074,0.741952996,0.012923552,0.208371447,0.129158573,0.476009076,0.139747593,0.059131207,0.072263386,0.44928844,0.141048994,0.165341418,0.115903955,0.758189998,0.230252089,0.143785396,0.355070178,0.421384951,0.255678536,0.421068121,0.055361364,0.578058713,0.092913456,0.003996779,0.160278314,0.030704803,0.425047955,0.463465907,0.005158536,0.356333411,0.842903413,0.316690244,0.234712824,0.39503313,0.171124099,0.161013187,0.536337295,0.784169865,0.761455445,0.765924806,0.641626894,0.113119389,0.894536469,0.94219631,0.305275792,0.861867093,0.254629691,0.324150322,0.414430951,0.040999331,0.078955928,0.675280771,0.999623969,0.566883919,0.487519811,0.53009839,0.36574303,0.510018496,0.738072439,0.72930524,0.568767015,0.872311839,0.757843369,0.491745316,0.348332444,0.07316491,0.401566986,0.511084187,0.652401433,0.380403225,0.763209438,0.516347081,0.335306098,0.763666871,0.70383696,0.174527556,0.564924556,0.305724317,0.734403979
0.694309735,0.166006415,0.077060433,0.438031611,0.543461087,0.95279936,0.271225339,0.324273035,0.451786501,0.397755326,0.251049736,0.361625788,0.270962103,0.28073789,0.932421126,0.509961552,0.240127915,0.205644233,0.418788012,0.837278627,0.003668244,0.666601159,0.663127636,0.769852232,0.782353389,0.104014027,0.26787193,0.887181106,0.7842967,0.769980913,0.908531963,0.752419173,0.469274576,0.682768128,0.014866352,0.985326016,0.915123213,0.439564787,0.237639381,0.37886149,0.341549977,0.89509014,0.891367477,0.310133912,0.680558755,0.371386873,0.063245971,0.941035139,0.039663394,0.969661554,0.979843682,0.372590203,0.467247115,0.065724699,0.553209341,0.374106068,0.631542469,0.783340356,0.07143126,0.386080033,0.09495813,0.598389719,0.804842016,0.360986015,0.471675847,0.82722572,0.418746899,0.278961719,0.758800905,0.412882608,0.427586723,0.608630238,0.922414494,0.582087972,0.580675627,0.436470717,0.453437349,0.542178861,0.954446084,0.612810051,0.023468921,0.053400293,0.030639509,0.732948125,0.624792869,0.301026538,0.72365429,0.7830691,0.736992145,0.566176757,0.553154344,0.439461611,0.381908096,0.866828191,0.587717364,0.004067541,0.601779508,0.620464191,0.916884106,0.124662512,0.256609612,0.8942968,0.002749659,0.073393539,0.815143159,0.718639567,0.080221325,0.622042602,0.06400375,0.390750132,0.111743149,0.833935153,0.150119824,0.406627676,0.395606131,0.802456176,0.304917666,0.49453403,0.14846925,0.259959009,0.786834706,0.392237139,0.522347826,0.881217621,0.312277702,0.173846933,0.625575609,0.345974038,0.978443348,0.334334843,0.233557326,0.841959262,0.981628049,0.113889416,0.082157137,0.986146684,0.024300608,0.088765583,0.99546655,0.28940866,0.54251354,0.863843528,0.201920466,0.27431625,0.814665521,0.760299096,0.632797921,0.953769076,0.489509279,0.279936407,0.554085178,0.887086092,0.200278949,0.047060447,0.818040346,0.786750611,0.763403889,0.55311791,0.565518169,0.360624568,0.434104219,0.040440634,0.40512785,0.347549766,0.445754759,0.175023318,0.477019708,0.051346223,0.315958509,0.728579616,0.298958991,0.244542248,0.855437388,0.338032568,0.484646573,0.184763817,0.734303357,0.52587567,0.144596299,0.000291413,0.453491805,0.388643676,0.949787721,0.162572942,0.629396968,0.979335205,0.823497445,0.817672922,0.108120882,0.363332318,0.07361987,0.133751178,0.773812033,0.889866508,0.285351508,0.846681397,0.637318673,0.787236201,0.101599802,0.702481714
0.321861482,0.255366581,0.394512267,0.844587456,0.133754501,0.425428523,0.836686095,0.354902899,0.919704459,0.726264686,0.045954875,0.004080855,0.289119393,0.669052583,0.214639917,0.388224339,0.798157882,0.565751599,0.953090325,0.286959796,0.973321558,0.927838032,0.289733257,0.366764724,0.794926164,0.035957002,0.239030625,0.068259659,0.761563626,0.212646393,0.381208478,0.223960499,0.623495193,0.416740515,0.374645096,0.422203345,0.907440803,0.440066459,0.842086126,0.335537148,0.10589928,0.734929389,0.620631037,0.310486958,0.307544621,0.088284055,0.010155783,0.50178596,0.488448116,0.794735604,0.110459897,0.581166313,0.93485694,0.247503445,0.677274771,0.069005567,0.064649519,0.568378265,0.422489124,0.768809537,0.708066473,0.810187508,0.009349037,0.369814367,0.970339374,0.114026325,0.098051801,0.74488655,0.249182339,0.727612851,0.431765754,0.961137625,0.363425481,0.306230179,0.478843164,0.45082971,0.769885787,0.017485423,0.481917792,0.108731933,0.947086329,0.283454081,0.868393052,0.387051147,0.669285292,0.41831912,0.79704299,0.477243958,0.504995024,0.802927194,0.32129586,0.512201137,0.341185605,0.941491775,0.643719046,0.316779691,0.041016883,0.203097276,0.088909375,0.974447102,0.772801942,0.177998597,0.674338473,0.958105191,0.327355191,0.622937382,0.598311357,0.151619258,0.297073024,0.659129881,0.884879378,0.756994595,0.802454118,0.123503439,0.481577988,0.745613577,0.27119699,0.263389308,0.194017977,0.961660473,0.039994265,0.223175785,0.75700917,0.855028015,0.462165151,0.908097906,0.487977528,0.783915958,0.224823515,0.752347585,0.531764792,0.028572722,0.229927402,0.220925486,0.428062518,0.792370572,0.616092743,0.161666622,0.956884987,0.919797173,0.414566419,0.576433644,0.336068537,0.152593751,0.402738356,0.614869216,0.251775096,0.582848884,0.018100445,0.829620764,0.475632287,0.864908451,0.670499407,0.83635788,0.570478741,0.398666942,0.285569882,0.527939737,0.912100339,0.460178242,0.572809798,0.116368119,0.932666567,0.315665078,0.696506624,0.201409898,0.755408472,0.032517876,0.781897609,0.941377292,0.692724281,0.600752067,0.704753107,0.632013743,0.717704809,0.594490677,0.911217965,0.111552633,0.513630672,0.331661107,0.6079369,0.06680514,0.408504716,0.953823487,0.335102862,0.833563794,0.37899482,0.165305395,0.675125401,0.30470754,0.618266732,0.957502986,0.961623986,0.969197997,0.011675459,0.411234188,0.431247293,0.96463925,0.966933841,0.656169124
0.608780702,0.03659355,0.713372563,0.291059656,0.916950392,0.968252304,0.426016431,0.313520847,0.652754211,0.744599488,0.918979227,0.400309511,0.316869172,0.952566783,0.955294777,0.176070834,0.306361776,0.242176087,0.354636429,0.11100928,0.876826772,0.79369173,0.524275459,0.174200235,0.14888881,0.701527299,0.328026038,0.579631352,0.824365469,0.019691503,0.191534674,0.070293845,0.820861576,0.004311528,0.232288657,0.65078322,0.727812812,0.220689255,0.856681085,0.237684029,0.809107464,0.959675763,0.255922969,0.181091359,0.841000201,0.642477026,0.664082273,0.331533138,0.03176152,0.921823235,0.655902621,0.211562453,0.271145803,0.333363451,0.592488046,0.991567552,0.385851259,0.838931601,0.108540048,0.803276316,0.66358692,0.15275131,0.712738279,0.329586779,0.246474861,0.862863021,0.538281947,0.277974787,0.992839015,0.020004622,0.333330169,0.11064313,0.386052206,0.100193944,0.730701462,0.9087805,0.238551303,0.543481512,0.052997409,0.752251903,0.973273874,0.023426158,0.15900855,0.553153104,0.235955007,0.608415103,0.456954192,0.876882648,0.322899701,0.813718172,0.184307015,0.937819747,0.95511732,0.069861865,0.147956899,0.62093773,0.584362194,0.414440491,0.070242934,0.816764478,0.666909958,0.841098106,0.167591635,0.112039634,0.384345762,0.903741433,0.278755982,0.712218885,0.326737597,0.144121456,0.260198564,0.058845939,0.57798424,0.919761964,0.284621583,0.030858117,0.192749238,0.729021416,0.282195491,0.512218779,0.722522273,0.643415355,0.225151226,0.829785123,0.347651054,0.438952596,0.774518656,0.366043237,0.112554426,0.36805061,0.602429087,0.997575366,0.873696194,0.033576738,0.10716091,0.309258688,0.736940113,0.835470772,0.610894091,0.286306098,0.037076886,0.668733171,0.408226535,0.326234344,0.126243353,0.16776096,0.4076302,0.301009367,0.368737186,0.317514613,0.840165974,0.207634863,0.605169343,0.582468162,0.076468181,0.289239911,0.936480905,0.1181821,0.907854091,0.041393593,0.613564479,0.63337813,0.509675929,0.522610157,0.960888619,0.406803987,0.764059873,0.453196081,0.201268221,0.771421344,0.803345753,0.10957878,0.283088459,0.932784644,0.689679521,0.686805063,0.750188668,0.769462753,0.641396711,0.512154777,0.38450928,0.625157198,0.053918492,0.803902921,0.446758779,0.738701234,0.892727501,0.442399733,0.509186935,0.46451646,0.586500279,0.859837366,0.029296785,0.298325724,0.698266767,0.596904879,0.400844147,0.825693242,0.033597985,0.171101959
0.463126868,0.289983544,0.527509294,0.850394678,0.644080306,0.312193956,0.692187285,0.246886867,0.992572848,0.072301399,0.384861662,0.213941023,0.490115715,0.150799924,0.785747814,0.706878796,0.837483723,0.365568717,0.179896026,0.499820907,0.584272963,0.855564384,0.044800517,0.10784983,0.182683859,0.251138579,0.919799236,0.94583019,0.559479548,0.887988911,0.326898102,0.628643536,0.538957608,0.919476399,0.926714495,0.884838307,0.719587563,0.251276871,0.138893097,0.753082551,0.233136908,0.295211216,0.856177724,0.339138677,0.50606685,0.248625315,0.044181648,0.362780338,0.1814773,0.699965783,0.379834726,0.260510054,0.836521999,0.332092484,0.463915618,0.804610053,0.153859642,0.770468754,0.231576768,0.770341524,0.121672664,0.412790697,0.801824841,0.652820779,0.250669592,0.742006136,0.200756,0.760569433,0.764275029,0.747137639,0.480072862,0.283553233,0.504240132,0.4883047,0.930421442,0.879721277,0.858160276,0.416945216,0.215768733,0.672619205,0.863566721,0.566063506,0.361458609,0.437670641,0.709294077,0.809927191,0.609336481,0.644584383,0.491986002,0.255615051,0.659336591,0.018378654,0.559164324,0.102571123,0.495143895,0.169667923,0.846071365,0.830825665,0.576493129,0.853400591,0.271112368,0.892932029,0.015356321,0.705876133,0.616325458,0.747484824,0.800119924,0.990029752,0.098477644,0.798895212,0.031545761,0.511699363,0.571858057,0.951484949,0.888958082,0.487310924,0.829989121,0.27893417,0.211142609,0.836282034,0.570048517,0.45411353,0.052261728,0.023702834,0.067788091,0.034511144,0.369070475,0.517379862,0.648762599,0.068202028,0.222681674,0.640356058,0.320972245,0.937588236,0.316389996,0.901361581,0.702483502,0.11301581,0.651574738,0.104305498,0.648109151,0.135806829,0.405241853,0.248734875,0.028030941,0.349633926,0.315355094,0.240229453,0.281801413,0.951036254,0.074633368,0.188720395,0.276768527,0.499130257,0.160885595,0.329985732,0.736336474,0.422574219,0.583124414,0.508896547,0.291041926,0.728368577,0.363178983,0.857428612,0.905776112,0.821040281,0.886929975,0.122788123,0.140719964,0.715686308,0.883483417,0.068952006,0.524122632,0.184842457,0.524086517,0.736733907,0.083147872,0.068900629,0.097356985,0.738919428,0.838237305,0.591734824,0.159188227,0.368230083,0.992169351,0.598947721,0.552087564,0.089316204,0.154401769,0.308912573,0.307160387,0.584693565,0.574740152,0.216040043,0.003983832,0.325301385,0.876511371,0.815776975,0.620872476,0.42121518
0.839679355,0.514451747,0.487109972,0.905275365,0.134695262,0.185321696,0.82218856,0.851961677,0.039776935,0.643640541,0.070124403,0.324614508,0.832462105,0.556233315,0.550879405,0.582236305,0.67875041,0.955108208,0.349042818,0.174011701,0.632886164,0.380839714,0.002668133,0.94889613,0.129224309,0.38050051,0.261778031,0.123634449,0.033956272,0.697719263,0.882269048,0.720457759,0.749843069,0.938807115,0.465575684,0.421757341,0.256459612,0.413587102,0.000573137,0.076737029,0.106333776,0.101643979,0.842762775,0.666042034,0.10098194,0.127499386,0.045611492,0.091843289,0.081381237,0.924353766,0.852228021,0.484885478,0.419886445,0.682952891,0.241148755,0.188210381,0.246400819,0.907303548,0.339555802,0.582032976,0.962784248,0.544366995,0.213282463,0.157121179,0.280957595,0.170105578,0.757929248,0.290915398,0.222867277,0.798422859,0.105248788,0.990188171,0.746657267,0.293290708,0.963966258,0.259797274,0.022472393,0.636429172,0.896685991,0.932120938,0.3139859,0.235815918,0.880067042,0.428271538,0.01057594,0.230134196,0.140468441,0.888199861,0.788877206,0.347572691,0.534417499,0.629523398,0.734783662,0.09380208,0.416272984,0.983845446,0.028081079,0.285905776,0.3444736,0.506041598,0.362813247,0.655762231,0.243353293,0.850234703,0.936699524,0.082546602,0.922643082,0.444751095,0.071884817,0.440138317,0.917764801,0.850371052,0.314938385,0.735107083,0.251534031,0.476385313,0.369245943,0.907570881,0.85236245,0.650500992,0.714058062,0.74826124,0.88256218,0.001727627,0.082951442,0.493875656,0.959980796,0.653774201,0.96939365,0.45620778,0.524149963,0.884155368,0.553945947,0.063161945,0.420019556,0.149351556,0.651256335,0.496494653,0.590419652,0.457730881,0.061284556,0.802612648,0.548604232,0.791903256,0.372383999,0.2561938,0.941784493,0.575300546,0.959178376,0.253110765,0.33427361,0.462649906,0.635798282,0.777655939,0.137306372,0.987806633,0.03926652,0.487989149,0.881969168,0.178054032,0.802875309,0.368907514,0.678344231,0.482231409,0.258405035,0.965327343,0.521317753,0.099601006,0.422080176,0.050097565,0.603583533,0.062245765,0.012505478,0.156570226,0.834357858,0.364666309,0.431425036,0.434145981,0.437770976,0.86133239,0.565055853,0.806300219,0.071972808,0.20484352,0.322892986,0.977471556,0.102387623,0.387642639,0.243789725,0.24973204,0.231862764,0.083473366,0.652571367,0.525438963,0.117954487,0.5045358,0.432789189,0.566897694,0.382062912,0.940819817
